non-speech;inaudible;00:00:00.000;00:00:00.720
man;English;00:00:00.720;00:00:02.080
woman;English;00:00:02.080;00:00:04.720
man;English;00:00:04.720;00:00:06.720
woman;English;00:00:06.720;00:00:08.840
non-speech;laughter;00:00:08.840;00:00:11.300
non-speech;exclamations;00:00:11.300;00:00:14.100
non-speech;noise;00:00:14.100;00:00:56.100
man;Polish;00:00:56.100;00:01:00.900
woman;Polish;00:00:57.500;00:01:00.900
non-speech;noise;00:01:00.900;00:01:15.100
woman;Polish;00:01:15.100;00:01:17.300
non-speech;noise;00:01:17.300;00:01:22.300
woman;Polish;00:01:22.100;00:01:24.700
non-speech;noise;00:01:24.700;00:01:28.700
man;Polish;00:01:28.700;00:01:32.500
non-speech;noise;00:01:32.500;00:01:36.340
man;Polish;00:01:36.280;00:01:37.640
woman;Polish;00:01:37.640;00:01:38.900
man;Polish;00:01:38.940;00:01:40.140
non-speech;noise;00:01:40.140;00:01:47.480
man;Polish;00:01:47.520;00:01:49.640
non-speech;hum;00:01:49.640;00:01:51.960
non-speech;noise;00:01:52.000;00:02:26.200
woman;Polish;00:02:26.200;00:02:32.750
man;Polish;00:02:32.700;00:02:41.700
woman;Polish;00:02:41.700;00:03:04.950
man;Polish;00:02:54.750;00:02:56.250
man;Polish;00:03:04.900;00:03:07.100
woman;Polish;00:03:07.100;00:03:12.650
man;Polish;00:03:12.650;00:03:15.025
woman;Polish;00:03:15.025;00:03:19.387
man;Polish;00:03:18.150;00:03:22.150
woman;Polish;00:03:22.150;00:03:24.200
man;Polish;00:03:24.150;00:03:33.850
woman;Polish;00:03:33.850;00:03:59.550
non-speech;noise;00:03:59.450;00:04:10.050
woman;Polish;00:04:10.000;00:04:16.100
man;Polish;00:04:16.100;00:04:19.100
non-speech;noise;00:04:19.100;00:05:01.150
man;Polish;00:05:01.000;00:05:07.300
non-speech;hum;00:05:07.300;00:05:11.300
man;Polish;00:05:11.200;00:05:15.700
woman;Polish;00:05:15.700;00:05:35.200
man;Polish;00:05:35.200;00:05:38.300
woman;noise;00:05:38.300;00:05:46.200
woman;Polish;00:05:46.200;00:05:53.100
woman;noise;00:05:53.100;00:06:03.700
woman;Polish;00:06:03.700;00:06:08.900
man;Polish;00:06:08.900;00:06:11.800
woman;Polish;00:06:11.800;00:06:34.100
man;Polish;00:06:33.950;00:06:38.050
woman;Polish;00:06:38.050;00:06:43.550
non-speech;noise;00:06:43.550;00:06:59.750
man;Polish;00:06:59.650;00:07:06.450
non-speech;noise;00:07:06.450;00:07:12.830
woman;Polish;00:07:12.750;00:07:16.750
man;Polish;00:07:16.750;00:07:22.900
woman;Polish;00:07:22.900;00:07:45.575
man;Polish;00:07:45.500;00:07:49.700
woman;Polish;00:07:49.700;00:08:03.750
man;Polish;00:08:02.150;00:08:06.150
woman;Polish;00:08:06.150;00:08:09.600
man;Polish;00:08:09.600;00:08:12.000
woman;Polish;00:08:12.000;00:08:29.850
non-speech;noise;00:08:29.750;00:08:47.050
man;Polish;00:08:47.000;00:08:51.000
woman;Polish;00:08:51.000;00:08:55.250
man;Polish;00:08:55.250;00:08:58.275
woman;Polish;00:08:58.200;00:09:01.700
man;Polish;00:09:01.800;00:09:06.800
woman;Polish;00:09:06.800;00:09:11.050
woman;noise;00:09:11.050;00:09:24.700
man;Polish;00:09:24.712;00:09:27.512
non-speech;noise;00:09:27.512;00:09:43.162
man;Polish;00:09:43.000;00:09:45.900
non-speech;exclamation;00:09:45.900;00:09:47.800
man;Polish;00:09:47.800;00:09:50.400
woman;Polish;00:09:50.400;00:09:54.650
man;Polish;00:09:54.500;00:09:59.500
non-speech;noise;00:09:59.500;00:10:04.150
man;Polish;00:10:04.150;00:10:06.875
woman;Polish;00:10:06.850;00:10:10.250
