non-speech;noise;00:00:00.000;00:00:09.750
non-speech;inaudible;00:00:09.750;00:00:21.520
non-speech;noise;00:00:21.520;00:00:26.640
non-speech;inaudible;00:00:26.640;00:00:30.720
child;child;00:00:30.680;00:00:34.560
woman;French, child-directed;00:00:33.120;00:00:37.600
man;Spanish, child-directed;00:00:35.460;00:00:42.500
child;child;00:00:39.360;00:00:47.680
man;Spanish, child-directed;00:00:47.680;00:00:51.700
woman;French, child directed;00:00:49.750;00:00:54.510
child;child;00:00:53.310;00:00:59.230
non-speech;screaming;00:00:59.220;00:01:02.300
man;English, child-directed;00:01:02.300;00:01:08.260
child;child;00:01:08.260;00:01:15.940
non-speech;noise;00:01:16.000;00:01:30.000
non-speech;inaudible;00:01:30.020;00:01:33.420
child;child;00:01:33.440;00:01:36.840
man;Spanish, child-directed;00:01:36.840;00:01:40.000
woman;French, child directed;00:01:38.480;00:01:43.600
child;child;00:01:43.600;00:01:47.460
non-speech;noise;00:01:47.460;00:01:50.990
man;French, child-directed;00:01:50.990;00:01:55.150
woman;French, child-directed;00:01:55.150;00:01:57.930
man;French;00:01:57.930;00:02:01.720
woman;French;00:02:01.720;00:02:05.805
man;French;00:02:05.840;00:02:11.160
woman;English;00:02:11.160;00:02:13.760
woman;French;00:02:13.760;00:02:17.840
child;child;00:02:17.840;00:02:20.980
woman;French, child-directed;00:02:19.590;00:02:25.350
child;child;00:02:25.320;00:02:33.920
woman;French;00:02:33.920;00:02:37.960
man;French;00:02:37.960;00:02:47.320
child;child;00:02:45.060;00:02:51.260
man;Spanish, child directed;00:02:51.260;00:02:56.300
woman;French, child-directed;00:02:56.300;00:03:01.880
non-speech;crying;00:02:59.710;00:03:06.190
woman;French, child-directed;00:03:03.590;00:03:08.510
man;Spanish, child-directed;00:03:06.190;00:03:11.690
child;child;00:03:11.690;00:03:16.000
woman;French;00:03:16.000;00:03:19.825
man;Spanish, child-directed;00:03:19.825;00:03:27.452
child;child;00:03:27.520;00:03:31.320
man;Spanish, child-directed;00:03:31.320;00:03:35.840
child;child;00:03:35.800;00:03:41.640
man;Spanish, child-directed;00:03:41.640;00:03:46.660
non-speech;inaudible;00:03:46.660;00:03:50.930
man;Spanish, child-directed;00:03:50.770;00:04:04.850
child;child;00:04:04.850;00:04:09.830
man;Spanish, child-directed;00:04:09.860;00:04:18.100
child;child;00:04:15.680;00:04:22.480
non-speech;noise;00:04:22.520;00:04:29.000
man;Spanish, child-directed;00:04:29.000;00:04:33.940
child;child;00:04:33.920;00:04:38.480
man;Spanish, child-directed;00:04:38.480;00:04:45.140
child;child;00:04:42.190;00:04:53.830
man;Spanish, child-directed;00:04:53.830;00:04:58.070
child;child;00:04:58.070;00:05:00.810
man;Spanish, child-directed;00:05:00.810;00:05:05.420
child;child;00:05:05.420;00:05:07.935
man;Spanish, child-directed;00:05:07.935;00:05:12.097
non-speech;noise;00:05:12.070;00:05:18.230
man;Spanish, child-directed;00:05:18.300;00:05:27.020
non-speech;noise;00:05:27.080;00:05:38.760
woman;French;00:05:38.760;00:05:42.540
man;French;00:05:42.540;00:05:48.710
non-speech;crying;00:05:48.680;00:05:54.080
man;Spanish, child-directed;00:05:54.080;00:05:57.360
child;child;00:05:57.360;00:06:01.200
man;English, child-directed;00:06:01.200;00:06:03.580
woman;French;00:06:03.580;00:06:06.690
woman;French, child-directed;00:06:06.690;00:06:14.555
man;English;00:06:14.520;00:06:19.160
woman;English;00:06:19.160;00:06:24.500
non-speech;laughter;00:06:24.500;00:06:28.170
man;English, child-directed;00:06:28.170;00:06:31.475
child;child;00:06:29.722;00:06:35.642
woman;French, child-directed;00:06:35.642;00:06:41.142
child;child;00:06:39.880;00:06:44.480
man;English, child-directed;00:06:44.480;00:06:46.160
child;child;00:06:46.160;00:06:48.780
man;English, child-directed;00:06:48.780;00:06:56.170
child;child;00:06:56.160;00:07:00.400
woman;French, child-directed;00:07:00.400;00:07:03.620
man;Spanish, child-directed;00:07:03.620;00:07:06.430
child;child;00:07:05.085;00:07:08.445
woman;French, child-directed;00:07:08.445;00:07:12.385
woman;French;00:07:12.385;00:07:15.955
man;French;00:07:15.955;00:07:21.750
man;Spanish, child-directed;00:07:21.750;00:07:33.232
child;child;00:07:33.232;00:07:37.032
man;Spanish, child-directed;00:07:37.032;00:07:43.592
child;child;00:07:43.592;00:07:46.852
woman;French, child-directed;00:07:46.800;00:07:53.240
non-speech;noise;00:07:53.240;00:08:01.040
child;child;00:08:01.040;00:08:05.640
man;English, child-directed;00:08:05.640;00:08:14.560
non-speech;noise;00:08:14.560;00:08:20.920
man;child;00:08:20.920;00:08:25.840
man;English, child-directed;00:08:25.840;00:08:29.080
