Non-speech;noise;00:00:00.000;00:00:01.712
Man;English;00:00:01.713;00:00:02.326
Man;Spanish;00:00:02.326;00:00:05.246
Non-speech;noise/music;00:00:05.246;00:00:10.449
Man;French;00:00:10.417;00:00:15.025
Man;English;00:00:15.025;00:00:18.992
Non-speech;noise/music;00:00:18.992;00:00:22.913
Man;French;00:00:22.917;00:00:29.407
Man;English;00:00:29.407;00:00:35.600
Non-speech;noise;00:00:35.600;00:00:37.118
Man;Spanish;00:00:37.118;00:00:41.824
Man;Spanish,child-directed;00:00:41.824;00:00:47.316
Child;child;00:00:43.520;00:00:46.710
Child;child;00:00:47.320;00:00:48.500
Non-speech;noise/vocalisations;00:00:48.355;00:00:54.125
Man;Spanish, child-directed;00:00:54.135;00:00:57.495
Non-speech;noise;00:00:57.510;00:01:07.990
Man;Spanish;00:01:07.990;00:01:09.035
Non-speech;noise;00:01:09.035;00:01:13.017
Man;Spanish, child-directed;00:01:13.017;00:01:17.015
Child;child;00:01:16.500;00:01:27.000
Man;Spanish, child-directed;00:01:20.705;00:01:21.985
Man;Spanish, child-directed;00:01:27.000;00:01:29.005
Non-speech;noise, vocalisations;00:01:29.005;00:01:33.627
Man;Spanish, child-directed;00:01:33.601;00:01:35.531
Child;child;00:01:35.531;00:01:36.641
Non-speech;noise;00:01:36.641;00:01:37.681
Man;Spanish, child-directed;00:01:37.681;00:01:39.400
Child;child;00:01:39.400;00:01:40.265
Man;noise/vocalisations;00:01:40.270;00:02:06.000
Child;child;00:02:06.020;00:02:10.540
Man;Spanish, child-directed;00:02:10.540;00:02:12.015
Child;child;00:02:12.015;00:02:16.492
Non-speech;laughter;00:02:16.198;00:02:16.748
Man;Spanish, child-directed;00:02:16.748;00:02:18.018
Non-speech;singing;00:02:18.018;00:02:20.008
Man;Spanish, child-directed;00:02:20.008;00:02:22.998
Child;child;00:02:22.998;00:02:24.008
Man;Spanish, child-directed;00:02:24.008;00:02:26.548
Child;child;00:02:26.548;00:02:27.998
