woman;English;00:00:00.000;00:00:00.600
man;English;00:00:00.590;00:00:04.340
non-speech;noise;00:00:04.340;00:00:09.400
man;English;00:00:09.400;00:00:26.040
woman;English;00:00:26.040;00:00:31.440
man;English;00:00:31.440;00:00:41.200
woman;French;00:00:41.200;00:00:45.580
man;French;00:00:45.580;00:00:50.890
non-speech;noise;00:00:50.830;00:00:54.550
man;French;00:00:54.600;00:00:57.080
non-speech;noise;00:00:57.180;00:01:09.400
man;Spanish, child-directed;00:01:09.400;00:01:13.700
child;child;00:01:13.700;00:01:17.200
non-speech;noise;00:01:17.100;00:01:26.500
woman;French;00:01:26.500;00:01:28.660
man;French;00:01:28.660;00:01:30.440
woman;French;00:01:30.440;00:01:37.410
man;French;00:01:37.410;00:01:41.145
woman;French;00:01:41.145;00:01:44.177
man;Spanish;00:01:42.961;00:01:47.361
non-speech;noise;00:01:47.440;00:01:54.280
child;child;00:01:54.280;00:01:56.600
man;Spanish, child-directed;00:01:56.600;00:01:59.820
child;child;00:01:58.790;00:02:01.190
man;Spanish, child-directed;00:02:01.190;00:02:02.976
child;child;00:02:02.241;00:02:03.898
man;Spanish, child-directed;00:02:03.898;00:02:05.969
non-speech;noise;00:02:05.989;00:02:09.827
non-speech;inaudible;00:02:09.827;00:02:11.885
man;English;00:02:11.885;00:02:17.163
woman;English;00:02:17.180;00:02:18.860
man;English;00:02:18.860;00:02:20.360
woman;English;00:02:20.360;00:02:22.510
man;English;00:02:22.480;00:02:35.080
non-speech;noise;00:02:35.120;00:05:09.480
man;English;00:05:09.480;00:05:14.628
woman;English;00:05:11.297;00:05:12.583
woman;English;00:05:14.612;00:05:18.840
man;English;00:05:16.169;00:05:17.112
man;English;00:05:18.840;00:05:21.512
non-speech;noise;00:05:21.512;00:05:24.419
man;English;00:05:24.419;00:05:30.008
woman;English;00:05:30.008;00:05:31.571
man;English;00:05:31.571;00:05:32.947
woman;English;00:05:32.947;00:05:36.817
non-speech;noise;00:05:36.817;00:05:58.610
woman;French;00:05:58.610;00:06:02.385
non-speech;noise;00:06:02.385;00:06:04.797
woman;French;00:06:04.797;00:06:07.263
non-speech;noise;00:06:07.297;00:06:49.133
man;English;00:06:49.133;00:06:56.235
non-speech;noise;00:06:56.240;00:07:51.320
non-speech;singing;00:07:51.320;00:07:53.440
non-speech;noise;00:07:53.440;00:07:59.800
non-speech;sneezing;00:07:59.800;00:08:01.040
man;Spanish, child-directed;00:08:01.040;00:08:03.120
non-speech;shouting;00:08:03.120;00:08:04.500
man;Spanish, child-directed;00:08:04.500;00:08:07.830
non-speech;noise;00:08:07.830;00:08:11.625
man;Spanish, child-directed;00:08:11.625;00:08:14.107
child;child;00:08:14.107;00:08:18.126
man;Spanish, child-directed;00:08:18.126;00:08:20.576
child;child;00:08:20.576;00:08:22.531
man;Spanish, child-directed;00:08:22.531;00:08:28.213
non-speech;noise;00:08:28.280;00:12:47.920
man;Spanish, child-directed;00:12:47.960;00:12:50.640
child;child;00:12:50.640;00:12:53.920
