man;English;00:00:00.000;00:00:00.760
man;Polish;00:00:00.760;00:00:02.640
man;English;00:00:02.640;00:00:03.760
woman;Polish;00:00:03.800;00:00:08.520
non-speech;noise;00:00:08.520;00:00:28.200
man;Polish;00:00:29.840;00:00:33.600
woman;Polish;00:00:33.600;00:00:37.300
man;Polish;00:00:37.360;00:00:41.560
woman;Polish;00:00:41.560;00:00:45.200
man;Polish;00:00:45.100;00:00:50.700
woman;Polish;00:00:50.700;00:00:52.900
man;Polish;00:00:52.900;00:01:02.400
non-speech;noise;00:01:02.300;00:01:07.700
man;Polish;00:01:07.700;00:01:13.300
woman;Polish;00:01:13.200;00:01:17.800
man;Polish;00:01:17.800;00:01:23.400
woman;Polish;00:01:23.400;00:01:31.100
non-speech;noise;00:01:31.180;00:01:35.860
man;English;00:01:35.920;00:01:37.040
man;Polish;00:01:37.040;00:01:38.180
non-speech;noise;00:01:38.180;00:01:42.760
man;Polish;00:01:42.650;00:01:46.050
woman;Polish;00:01:46.050;00:01:48.000
man;Polish;00:01:48.050;00:01:53.050
woman;Polish;00:01:53.050;00:02:00.300
man;Polish;00:02:00.300;00:02:04.900
woman;Polish;00:02:04.900;00:02:10.050
man;Polish;00:02:09.900;00:02:15.100
woman;Polish;00:02:13.350;00:02:17.950
non-speech;laughter;00:02:17.950;00:02:20.100
non-speech;noise;00:02:20.100;00:02:24.700
man;English;00:02:24.900;00:02:30.000
woman;English;00:02:30.000;00:02:37.200
man;English;00:02:37.200;00:02:40.000
woman;English;00:02:40.000;00:02:48.550
man;English;00:02:48.550;00:02:50.850
non-speech;noise;00:02:50.850;00:03:01.950
non-speech;laughter;00:03:02.000;00:03:04.300
man;Polish;00:03:04.300;00:03:08.700
woman;Polish;00:03:08.700;00:03:14.150
man;Polish;00:03:14.000;00:03:19.900
woman;Polish;00:03:19.900;00:03:23.500
man;Polish;00:03:23.650;00:03:26.050
woman;Polish;00:03:25.100;00:03:30.300
man;Polish;00:03:28.600;00:03:31.300
woman;Polish;00:03:31.320;00:03:33.480
man;Polish;00:03:33.480;00:03:35.140
woman;Polish;00:03:35.120;00:03:36.920
man;Polish;00:03:36.920;00:03:38.800
woman;Polish;00:03:38.820;00:03:42.900
man;Polish;00:03:42.900;00:03:44.120
woman;Polish;00:03:44.080;00:03:45.960
man;Polish;00:03:45.960;00:03:47.200
woman;Polish;00:03:47.180;00:03:51.340
non-speech;laughter;00:03:51.300;00:03:53.300
non-speech;noise;00:03:53.300;00:03:56.850
non-speech;singing;00:03:56.850;00:04:01.500
non-speech;noise;00:04:01.500;00:04:06.125
woman;Polish;00:04:06.100;00:04:12.625
man;Polish;00:04:12.550;00:04:15.050
woman;Polish;00:04:15.050;00:04:16.950
man;Polish;00:04:16.925;00:04:21.125
non-speech;noise;00:04:21.100;00:04:28.400
woman;Polish;00:04:28.400;00:04:31.300
man;Polish;00:04:31.350;00:04:41.050
woman;Polish;00:04:41.050;00:04:53.150
man;Polish;00:04:53.100;00:04:55.900
woman;Polish;00:04:55.900;00:05:00.850
non-speech;noise;00:05:00.800;00:05:09.900
man;Polish;00:05:09.950;00:05:12.850
woman;Polish;00:05:12.850;00:05:15.250
non-speech;noise;00:05:15.250;00:05:32.700
man;Polish;00:05:32.700;00:05:35.100
man;English;00:05:35.100;00:05:37.050
non-speech;noise;00:05:37.050;00:05:44.825
man;English;00:05:44.825;00:05:47.087
woman;English;00:05:47.087;00:05:50.806
man;English;00:05:50.887;00:05:54.887
woman;English;00:05:54.887;00:05:57.837
man;English;00:05:57.906;00:06:00.206
woman;English;00:06:00.206;00:06:01.806
non-speech;laughter;00:06:01.750;00:06:04.450
man;Polish;00:06:04.450;00:06:06.650
non-speech;noise;00:06:06.600;00:06:24.000
non-speech;singing;00:06:24.000;00:06:36.050
non-speech;noise;00:06:36.050;00:06:48.275
woman;Polish;00:06:48.275;00:06:57.412
man;Polish;00:06:57.550;00:06:59.250
woman;Polish;00:06:59.250;00:07:01.350
man;Polish;00:07:01.300;00:07:06.900
woman;Polish;00:07:06.900;00:07:08.550
man;Polish;00:07:08.450;00:07:11.050
woman;Polish;00:07:11.050;00:07:14.000
man;Polish;00:07:14.000;00:07:16.600
woman;Polish;00:07:16.600;00:07:26.250
man;Polish;00:07:26.250;00:07:29.150
woman;Polish;00:07:29.150;00:07:37.050
non-speech;noise;00:07:37.000;00:07:52.840
man;Polish;00:07:52.880;00:08:09.040
woman;noise;00:08:09.040;00:08:14.040
man;Polish;00:08:14.040;00:08:15.040
woman;noise;00:08:15.040;00:08:23.840
woman;Polish;00:08:23.880;00:08:26.000
man;Polish;00:08:26.000;00:08:31.590
non-speech;noise;00:08:31.590;00:08:43.245
man;Polish;00:08:43.245;00:08:45.467
woman;Polish;00:08:45.467;00:08:50.506
man;Polish;00:08:50.345;00:09:05.945
woman;Polish;00:09:05.945;00:09:10.695
man;Polish;00:09:10.567;00:09:15.267
woman;Polish;00:09:15.267;00:09:17.467
man;Polish;00:09:17.367;00:09:21.767
non-speech;noise;00:09:21.700;00:10:14.900
man;Polish;00:10:14.900;00:10:17.450
man;English;00:10:17.450;00:10:20.825
woman;Polish;00:10:20.825;00:10:25.487
non-speech;noise;00:10:25.487;00:10:30.706
man;Polish;00:10:30.706;00:10:36.746
woman;Polish;00:10:36.746;00:10:41.676
man;Polish;00:10:41.500;00:10:51.000
woman;Polish;00:10:49.900;00:10:55.800
man;Polish;00:10:55.800;00:10:57.800
woman;Polish;00:10:57.800;00:11:03.400
non-speech;noise;00:11:03.400;00:11:08.050
man;Polish;00:11:07.800;00:11:11.000
man;English;00:11:11.000;00:11:12.800
man;Polish;00:11:12.800;00:11:15.350
woman;Polish;00:11:15.350;00:11:22.725
man;Polish;00:11:22.725;00:11:25.525
woman;Polish;00:11:25.525;00:11:29.175
man;Polish;00:11:29.075;00:11:34.275
woman;Polish;00:11:34.375;00:11:44.075
man;Polish;00:11:44.100;00:11:50.900
woman;Polish;00:11:50.900;00:12:04.900
non-speech;noise;00:12:04.900;00:12:22.250
man;Polish;00:12:22.250;00:12:32.925
non-speech;hum;00:12:32.800;00:12:35.500
man;Polish;00:12:35.500;00:12:42.500
non-speech;noise;00:12:42.425;00:12:53.125
woman;Polish;00:12:53.200;00:13:07.200
man;Polish;00:13:07.400;00:13:23.200
woman;Polish;00:13:23.200;00:13:31.950
man;Polish;00:13:31.950;00:13:34.125
woman;Polish;00:13:34.125;00:13:37.087
man;Polish;00:13:37.087;00:13:41.887
non-speech;noise;00:13:41.900;00:13:58.600
woman;Polish;00:13:58.600;00:14:04.700
man;Polish;00:14:04.650;00:14:08.950
non-speech;singing;00:14:08.950;00:14:17.550
man;Polish;00:14:17.575;00:14:22.475
woman;Polish;00:14:22.475;00:14:32.775
man;Polish;00:14:32.500;00:14:37.300
woman;Polish;00:14:37.300;00:14:45.050
man;English;00:14:45.062;00:14:47.462
man;Polish;00:14:47.462;00:14:50.212
woman;Polish;00:14:50.212;00:14:53.987
man;Polish;00:14:53.987;00:14:56.849
non-speech;noise;00:14:56.800;00:15:08.800
man;Polish;00:15:08.800;00:15:13.650
non-speech;noise;00:15:13.650;00:15:16.775
man;Polish;00:15:16.725;00:15:22.425
non-speech;singing;00:15:22.500;00:15:29.900
non-speech;noise;00:15:29.900;00:15:43.350
non-speech;singing;00:15:43.350;00:16:11.200
man;Polish;00:16:11.200;00:16:20.325
woman;Polish;00:16:20.325;00:16:24.212
non-speech;noise;00:16:24.100;00:16:31.400
woman;Polish;00:16:31.400;00:16:34.600
man;Polish;00:16:34.518;00:16:39.418
non-speech;noise;00:16:39.400;00:16:57.900
woman;Polish;00:16:57.900;00:17:01.300
man;Polish;00:17:01.300;00:17:10.050
woman;Polish;00:17:10.050;00:17:14.225
man;English;00:17:14.225;00:17:20.887
woman;English;00:17:20.887;00:17:23.606
man;English;00:17:23.606;00:17:25.396
woman;noise;00:17:25.396;00:17:28.951
man;English;00:17:29.051;00:17:32.951
woman;noise;00:17:32.951;00:17:36.951
woman;English;00:17:36.951;00:17:48.300
man;English;00:17:48.300;00:17:58.550
man;Polish;00:17:58.550;00:18:01.875
woman;Polish;00:18:01.875;00:18:07.562
man;Polish;00:18:07.600;00:18:13.900
woman;Polish;00:18:13.800;00:18:18.800
non-speech;singing;00:18:18.800;00:18:54.900
man;Polish;00:18:54.900;00:18:58.200
non-speech;noise;00:18:58.200;00:19:05.600
man;Polish;00:19:05.600;00:19:08.350
woman;Polish;00:19:08.350;00:19:11.625
man;Polish;00:19:11.525;00:19:14.125
non-speech;laughter;00:19:14.100;00:19:18.400
non-speech;noise;00:19:18.400;00:19:34.100
man;Polish;00:19:34.100;00:19:40.400
woman;Polish;00:19:40.400;00:19:50.600
man;Polish;00:19:50.700;00:19:55.800
woman;Polish;00:19:55.800;00:20:03.200
man;Polish;00:20:03.125;00:20:08.725
non-speech;noise;00:20:08.700;00:20:18.000
man;English;00:20:18.000;00:20:25.200
woman;English;00:20:25.200;00:20:27.750
non-speech;noise;00:20:27.750;00:20:32.625
non-speech;exclamation;00:20:32.625;00:20:33.700
man;English;00:20:33.700;00:20:44.150
non-speech;laughter;00:20:44.050;00:20:47.050
non-speech;noise;00:20:47.100;00:20:55.700
woman;Polish;00:20:55.700;00:20:57.050
man;Polish;00:20:57.050;00:20:59.075
woman;Polish;00:20:59.075;00:21:02.212
man;Polish;00:21:02.112;00:21:04.112
woman;Polish;00:21:04.112;00:21:06.062
man;Polish;00:21:06.000;00:21:09.800
woman;Polish;00:21:09.800;00:21:19.050
man;Polish;00:21:18.800;00:21:27.100
woman;Polish;00:21:27.100;00:21:33.200
man;Polish;00:21:33.150;00:21:37.550
woman;Polish;00:21:37.550;00:21:42.700
non-speech;hum;00:21:42.600;00:21:45.300
woman;Polish;00:21:45.300;00:21:54.500
man;Polish;00:21:54.500;00:22:13.800
non-speech;noise;00:22:13.950;00:22:31.450
man;Polish;00:22:31.450;00:22:34.550
non-speech;noise;00:22:34.550;00:22:37.450
man;English;00:22:37.450;00:22:40.350
non-speech;exclamation;00:22:40.350;00:22:44.850
non-speech;laughter;00:22:44.850;00:22:47.450
man;Polish;00:22:47.500;00:22:54.100
woman;Polish;00:22:54.100;00:22:59.850
man;Polish;00:22:59.812;00:23:04.412
non-speech;noise;00:23:04.400;00:23:23.100
man;Polish;00:23:23.100;00:23:25.500
woman;Polish;00:23:25.500;00:23:27.450
man;Polish;00:23:27.550;00:23:33.650
non-speech;noise;00:23:33.600;00:23:39.300
man;Polish;00:23:39.300;00:23:46.900
woman;Polish;00:23:46.900;00:23:52.550
man;Polish;00:23:52.550;00:23:58.375
woman;Polish;00:23:58.375;00:24:05.412
non-speech;noise;00:24:05.500;00:24:21.300
man;Polish;00:24:21.550;00:24:27.350
woman;Polish;00:24:27.400;00:24:31.700
non-speech;noise;00:24:31.900;00:24:54.500
