non-speech;noise;00:00:00.000;00:00:08.640
man;Polish;00:00:08.640;00:00:16.640
woman;Polish;00:00:16.640;00:00:27.280
man;Polish;00:00:27.280;00:00:30.600
woman;Polish;00:00:30.600;00:00:51.800
man;Polish;00:00:51.800;00:00:54.800
woman;Polish;00:00:54.800;00:01:05.000
man;Polish;00:01:05.100;00:01:10.200
woman;Polish;00:01:10.200;00:01:14.800
man;Polish;00:01:14.600;00:02:29.100
woman;Polish;00:02:29.100;00:02:31.100
non-speech;hum;00:02:31.100;00:02:32.750
non-speech;noise;00:02:32.750;00:02:48.120
woman;Polish;00:02:48.120;00:02:50.000
man;Polish;00:02:49.000;00:02:52.280
non-speech;exclamation;00:02:51.860;00:02:53.140
man;Polish;00:02:53.140;00:03:19.350
man;English;00:03:19.350;00:03:57.600
woman;Polish;00:03:57.600;00:03:59.525
man;Polish;00:03:59.500;00:04:16.500
woman;Polish;00:04:16.500;00:04:19.450
man;English;00:04:19.450;00:04:22.125
man;Polish;00:04:22.125;00:05:02.737
woman;Polish;00:05:02.737;00:05:06.081
man;Polish;00:05:06.081;00:05:07.759
woman;Polish;00:05:07.500;00:05:12.000
man;Polish;00:05:12.100;00:05:47.700
man;Polish;00:05:47.700;00:05:54.450
woman;Polish;00:05:54.400;00:06:00.100
man;Polish;00:06:00.100;00:06:05.700
woman;Polish;00:06:05.600;00:06:07.800
man;Polish;00:06:07.800;00:06:12.250
non-speech;noise;00:06:12.100;00:06:23.800
woman;Polish;00:06:23.800;00:06:40.000
man;Polish;00:06:40.000;00:06:44.450
woman;Polish;00:06:44.450;00:06:55.075
man;Polish;00:06:52.612;00:06:58.912
woman;English;00:06:58.912;00:07:07.712
non-speech;noise;00:07:07.612;00:07:11.412
man;Polish;00:07:11.412;00:07:19.462
non-speech;laughter;00:07:19.475;00:07:22.475
man;English;00:07:22.475;00:07:26.525
non-speech;noise;00:07:26.525;00:07:30.350
man;Polish;00:07:30.300;00:07:37.500
man;English;00:07:37.500;00:07:40.550
woman;Polish;00:07:40.550;00:07:46.475
man;Polish;00:07:46.475;00:07:52.862
woman;Polish;00:07:52.862;00:08:04.818
man;Polish;00:08:04.818;00:08:14.290
woman;Polish;00:08:14.175;00:08:31.875
non-speech;laughter;00:08:31.800;00:08:34.000
man;Polish;00:08:34.000;00:08:37.250
woman;Polish;00:08:37.250;00:08:40.775
man;Polish;00:08:40.775;00:08:57.062
woman;Polish;00:08:57.062;00:09:11.668
non-speech;noise;00:09:11.668;00:09:20.315
man;Polish;00:09:20.315;00:09:29.341
non-speech;noise;00:09:29.341;00:09:32.678
man;Polish;00:09:32.678;00:09:44.759
woman;Polish;00:09:44.759;00:09:46.018
non-speech;noise;00:09:45.978;00:09:50.698
woman;Polish;00:09:50.698;00:09:53.238
non-speech;noise;00:09:53.200;00:09:56.100
man;Polish;00:09:56.100;00:09:58.300
woman;Polish;00:09:58.300;00:10:00.250
man;Polish;00:10:00.250;00:10:01.855
non-speech;noise;00:10:01.900;00:10:09.400
woman;Polish;00:10:09.400;00:10:15.950
man;Polish;00:10:15.950;00:10:17.415
woman;Polish;00:10:17.415;00:10:22.902
man;Polish;00:10:22.902;00:10:24.578
woman;Polish;00:10:24.578;00:10:29.640
man;Polish;00:10:25.880;00:10:26.680
man;Polish;00:10:29.600;00:10:30.840
woman;Polish;00:10:30.840;00:10:35.080
woman;English;00:10:35.080;00:10:36.400
man;Polish;00:10:36.400;00:10:38.520
woman;Polish;00:10:40.240;00:10:45.280
man;Polish;00:10:45.240;00:10:50.080
woman;Polish;00:10:50.080;00:10:53.500
woman;English;00:10:53.500;00:10:54.250
man;Polish;00:10:54.250;00:10:57.935
woman;Polish;00:10:54.815;00:10:55.695
woman;Polish;00:10:57.935;00:11:06.032
man;Polish;00:11:05.920;00:11:08.800
woman;Polish;00:11:08.800;00:11:12.580
non-speech;exclamation;00:11:12.560;00:11:13.760
woman;Polish;00:11:13.760;00:11:20.140
man;Polish;00:11:20.080;00:11:26.520
woman;Polish;00:11:26.520;00:11:30.040
non-speech;laughter;00:11:30.000;00:11:31.840
man;English;00:11:31.900;00:11:34.800
non-speech;exclamation;00:11:34.800;00:11:37.000
man;Polish;00:11:37.000;00:11:41.450
woman;Polish;00:11:39.775;00:11:45.475
man;Polish;00:11:43.975;00:11:49.875
non-speech;noise;00:11:49.850;00:11:59.750
man;English;00:11:59.700;00:12:02.800
non-speech;noise;00:12:02.800;00:12:10.400
man;Polish;00:12:10.400;00:12:12.400
non-speech;laughter;00:12:12.400;00:12:14.650
woman;Polish;00:12:14.650;00:12:16.025
man;Polish;00:12:15.970;00:12:17.130
woman;Polish;00:12:17.130;00:12:20.170
man;Polish;00:12:20.090;00:12:21.410
non-speech;noise;00:12:21.410;00:12:22.490
woman;Polish;00:12:22.520;00:12:32.000
non-speech;laughter;00:12:32.000;00:12:33.440
man;Polish;00:12:33.440;00:12:34.620
non-speech;noise;00:12:34.600;00:12:48.600
man;Polish;00:12:48.700;00:12:52.300
