non-speech;noise;00:00:00.000;00:00:02.760
man;English;00:00:02.760;00:00:04.840
non-speech;noise;00:00:04.840;00:00:06.760
man;English;00:00:06.720;00:00:09.120
woman;English;00:00:09.120;00:00:12.000
non-speech;noise;00:00:12.000;00:00:15.160
woman;English;00:00:15.160;00:00:18.200
non-speech;noise;00:00:18.200;00:00:38.200
woman;Spanish;00:00:38.200;00:00:40.200
man;Spanish;00:00:40.200;00:00:43.100
woman;Spanish;00:00:43.100;00:00:45.800
man;Spanish;00:00:45.800;00:00:49.300
woman;Spanish;00:00:49.300;00:00:53.300
man;Spanish;00:00:53.200;00:00:58.300
woman;Spanish;00:00:56.800;00:01:10.400
non-speech;noise;00:01:10.400;00:01:34.900
man;Spanish;00:01:34.900;00:01:38.500
woman;Spanish;00:01:38.500;00:01:41.650
man;English;00:01:41.650;00:01:43.225
woman;English;00:01:43.225;00:01:49.087
non-speech;laughter;00:01:48.900;00:01:52.200
non-speech;inaudible;00:01:52.200;00:01:53.800
non-speech;hum;00:01:53.800;00:01:57.250
woman;Spanish;00:01:57.200;00:02:00.600
man;Spanish;00:02:00.600;00:02:04.050
woman;Spanish;00:02:02.475;00:02:08.275
man;Spanish;00:02:08.275;00:02:12.525
non-speech;noise;00:02:12.500;00:02:38.000
man;English;00:02:38.000;00:02:40.100
woman;English;00:02:40.100;00:02:44.300
non-speech;noise;00:02:44.400;00:03:02.000
woman;English;00:03:02.000;00:03:07.250
non-speech;noise;00:03:07.250;00:03:16.650
woman;English;00:03:16.750;00:03:19.850
man;Spanish;00:03:20.350;00:03:22.550
woman;Spanish;00:03:21.950;00:03:25.850
man;Spanish;00:03:23.900;00:03:32.300
woman;Spanish;00:03:27.100;00:03:29.700
non-speech;noise;00:03:32.300;00:04:00.500
woman;English;00:04:00.500;00:04:07.750
man;English;00:04:07.750;00:04:10.575
woman;English;00:04:10.575;00:04:14.112
non-speech;noise;00:04:14.112;00:04:19.593
woman;English;00:04:19.593;00:04:31.602
man;Spanish;00:04:26.047;00:04:29.447
non-speech;noise;00:04:31.602;00:04:35.047
man;English;00:04:34.947;00:04:37.847
non-speech;noise;00:04:37.847;00:04:43.247
man;English;00:04:43.297;00:04:45.197
woman;English;00:04:45.197;00:04:51.397
non-speech;noise;00:04:51.400;00:04:57.300
man;English;00:04:57.300;00:05:00.100
woman;English;00:05:00.100;00:05:07.150
non-speech;noise;00:05:07.000;00:05:23.700
woman;Spanish;00:05:23.797;00:05:26.697
man;Spanish;00:05:26.697;00:05:28.397
non-speech;noise;00:05:28.200;00:05:40.100
man;Spanish;00:05:40.100;00:05:45.000
non-speech;noise;00:05:45.000;00:05:58.600
woman;Spanish;00:05:58.600;00:06:03.700
man;Spanish;00:06:02.800;00:06:04.700
non-speech;noise;00:06:04.700;00:06:06.700
man;Spanish;00:06:06.750;00:06:16.250
woman;Spanish;00:06:16.250;00:06:18.350
man;Spanish;00:06:18.350;00:06:20.450
woman;Spanish;00:06:20.450;00:06:21.730
man;Spanish;00:06:21.730;00:06:22.520
non-speech;noise;00:06:22.520;00:06:24.795
man;Spanish;00:06:24.800;00:06:25.840
non-speech;noise;00:06:25.850;00:06:29.250
man;English;00:06:29.250;00:06:30.700
woman;English;00:06:30.700;00:06:33.425
non-speech;noise;00:06:33.425;00:06:36.612
woman;Spanish;00:06:36.725;00:06:41.225
man;Spanish;00:06:37.825;00:06:39.525
man;Spanish;00:06:41.200;00:06:47.100
woman;English;00:06:47.100;00:06:49.300
man;Spanish;00:06:49.300;00:06:52.250
woman;Spanish;00:06:52.250;00:06:55.225
non-speech;noise;00:06:55.300;00:07:08.500
woman;Spanish;00:07:08.500;00:07:13.750
man;Spanish;00:07:13.750;00:07:18.675
woman;Spanish;00:07:18.500;00:07:27.100
man;Spanish;00:07:27.100;00:07:33.350
woman;Spanish;00:07:33.200;00:07:40.100
man;Spanish;00:07:40.100;00:07:42.200
woman;Spanish;00:07:42.200;00:07:44.500
man;Spanish;00:07:44.300;00:07:57.200
woman;Spanish;00:07:57.200;00:08:00.300
man;Spanish;00:08:00.300;00:08:03.100
non-speech;noise;00:08:03.100;00:08:07.850
woman;Spanish;00:08:07.850;00:08:13.050
man;Spanish;00:08:10.700;00:08:15.600
man;English;00:08:15.600;00:08:19.600
woman;English;00:08:19.600;00:08:27.100
man;English;00:08:27.150;00:08:30.050
woman;English;00:08:30.050;00:08:33.350
non-speech;noise;00:08:33.350;00:08:39.850
woman;Spanish;00:08:39.775;00:08:49.975
man;English;00:08:47.025;00:08:53.325
non-speech;noise;00:08:53.325;00:08:59.925
woman;English;00:08:59.825;00:09:03.425
non-speech;noise;00:09:03.400;00:09:11.400
woman;English;00:09:11.400;00:09:16.350
woman;Spanish;00:09:16.350;00:09:21.800
non-speech;sigh;00:09:21.800;00:09:24.150
woman;English;00:09:24.150;00:09:26.925
man;English;00:09:26.925;00:09:30.187
woman;English;00:09:30.200;00:09:38.100
man;English;00:09:38.125;00:09:49.925
woman;English;00:09:49.925;00:09:59.175
woman;Spanish;00:09:59.175;00:10:02.900
woman;English;00:10:02.915;00:10:05.175
woman;Spanish;00:10:05.175;00:10:17.925
man;Spanish;00:10:17.950;00:10:34.650
woman;English;00:10:34.650;00:10:37.350
woman;Spanish;00:10:37.350;00:10:45.150
non-speech;noise;00:10:45.050;00:10:55.850
woman;Spanish;00:10:55.850;00:10:58.100
man;Spanish;00:10:58.000;00:11:00.100
woman;Spanish;00:11:00.100;00:11:03.900
man;Spanish;00:11:03.900;00:11:07.000
non-speech;noise;00:11:07.000;00:11:11.300
man;English;00:11:11.300;00:11:13.700
woman;Spanish;00:11:13.700;00:11:19.350
man;Spanish;00:11:17.425;00:11:21.525
woman;Spanish;00:11:20.225;00:11:23.325
man;Spanish;00:11:22.525;00:11:24.725
non-speech;noise;00:11:24.700;00:11:54.500
woman;Spanish;00:11:54.500;00:11:58.850
man;Spanish;00:11:58.800;00:12:01.600
woman;Spanish;00:12:01.600;00:12:12.250
man;Spanish;00:12:12.250;00:12:20.250
non-speech;noise;00:12:20.250;00:12:24.600
woman;English;00:12:24.600;00:12:27.200
man;Spanish;00:12:27.100;00:12:34.800
woman;English;00:12:34.800;00:12:38.000
man;Spanish;00:12:38.000;00:12:40.850
non-speech;noise;00:12:40.850;00:12:42.675
man;English;00:12:42.575;00:12:44.475
woman;English;00:12:44.475;00:12:47.175
man;English;00:12:47.175;00:12:48.475
woman;English;00:12:48.475;00:12:52.775
non-speech;laughter;00:12:52.675;00:12:56.275
non-speech;noise;00:12:56.275;00:13:01.725
man;English;00:13:01.600;00:13:06.000
non-speech;noise;00:13:06.100;00:13:18.000
woman;English;00:13:18.000;00:13:27.200
non-speech;noise;00:13:27.200;00:13:52.300
woman;English;00:13:52.300;00:13:54.900
man;Spanish;00:13:54.900;00:13:58.850
non-speech;noise;00:13:58.850;00:14:16.225
woman;English;00:14:16.100;00:14:30.100
man;English;00:14:28.000;00:14:31.000
non-speech;laughter;00:14:31.000;00:14:34.050
woman;Spanish;00:14:34.050;00:14:42.475
man;Spanish;00:14:42.475;00:14:44.912
woman;Spanish;00:14:44.912;00:14:47.243
man;Spanish;00:14:47.100;00:14:54.000
woman;Spanish;00:14:54.000;00:14:59.300
man;Spanish;00:14:59.300;00:15:28.500
woman;Spanish;00:15:20.650;00:15:23.750
woman;Spanish;00:15:28.500;00:15:35.350
man;Spanish;00:15:35.300;00:15:38.500
non-speech;Spanish;00:15:38.500;00:15:43.350
man;Spanish;00:15:43.200;00:15:45.800
non-speech;noise;00:15:45.800;00:15:48.750
woman;Spanish;00:15:48.750;00:15:52.850
non-speech;noise;00:15:52.850;00:16:25.150
man;English;00:16:25.100;00:16:27.500
non-speech;hum;00:16:27.500;00:16:29.000
non-speech;noise;00:16:29.000;00:17:32.900
man;Spanish;00:17:32.900;00:17:38.200
woman;English;00:17:38.200;00:17:41.300
man;Spanish;00:17:41.300;00:17:45.800
woman;English;00:17:45.700;00:17:48.000
non-speech;noise;00:17:48.000;00:17:50.100
man;Spanish;00:17:50.100;00:17:58.100
woman;Spanish;00:18:01.850;00:18:09.650
man;Spanish;00:18:09.650;00:18:12.100
non-speech;noise;00:18:12.100;00:18:28.625
man;Spanish;00:18:28.625;00:18:30.912
woman;Spanish;00:18:30.912;00:18:35.118
woman;English;00:18:35.118;00:18:43.265
woman;Spanish;00:18:43.265;00:18:51.400
man;Spanish;00:18:51.400;00:18:59.550
non-speech;noise;00:18:59.550;00:19:16.325
man;Spanish;00:19:16.400;00:19:19.000
woman;Spanish;00:19:19.000;00:19:20.750
man;Spanish;00:19:20.650;00:19:22.550
woman;Spanish;00:19:22.550;00:19:24.450
man;Spanish;00:19:24.350;00:19:26.450
woman;Spanish;00:19:26.450;00:19:36.050
man;Spanish;00:19:36.100;00:19:37.900
woman;Spanish;00:19:37.900;00:19:39.750
woman;English;00:19:39.750;00:19:41.075
woman;Spanish;00:19:41.075;00:19:42.262
man;Spanish;00:19:42.262;00:19:43.818
woman;Spanish;00:19:43.818;00:19:47.990
man;Spanish;00:19:47.700;00:19:51.200
non-speech;inaudible;00:19:51.200;00:19:55.000
woman;Spanish;00:19:55.000;00:19:58.300
non-speech;noise;00:19:58.300;00:20:02.200
woman;Spanish;00:20:02.290;00:20:05.590
woman;English;00:20:05.590;00:20:08.890
woman;Spanish;00:20:08.890;00:20:11.690
non-speech;noise;00:20:11.640;00:20:14.740
woman;English;00:20:14.800;00:20:16.700
woman;Spanish;00:20:16.700;00:20:18.900
non-speech;noise;00:20:18.900;00:20:27.650
woman;Spanish;00:20:27.500;00:20:30.100
non-speech;noise;00:20:30.200;00:20:58.800
man;Spanish;00:20:58.800;00:21:05.650
non-speech;noise;00:21:05.650;00:21:14.975
non-speech;exclamation;00:21:14.975;00:21:17.350
woman;English;00:21:17.350;00:21:18.900
man;Spanish;00:21:18.900;00:21:20.775
woman;Spanish;00:21:20.775;00:21:23.087
non-speech;noise;00:21:23.087;00:21:26.381
man;Spanish;00:21:26.287;00:21:29.687
non-speech;noise;00:21:29.600;00:21:34.000
woman;English;00:21:34.000;00:21:35.750
woman;Spanish;00:21:35.750;00:21:37.925
man;Spanish;00:21:37.925;00:21:41.387
non-speech;noise;00:21:41.381;00:21:46.481
woman;Spanish;00:21:46.481;00:21:51.681
man;Spanish;00:21:51.600;00:21:57.600
non-speech;noise;00:21:57.700;00:23:37.800
man;Spanish;00:23:37.800;00:23:42.700
non-speech;noise;00:23:42.700;00:23:50.100
man;Spanish;00:23:50.100;00:23:52.400
non-speech;noise;00:23:52.400;00:23:54.300
