man;Polish;00:00:00.000;00:00:11.120
man;English;00:00:11.120;00:00:13.640
man;Polish;00:00:13.640;00:00:18.600
woman;Polish;00:00:18.600;00:00:22.000
man;Polish;00:00:22.000;00:00:25.300
non-speech;noise;00:00:25.200;00:00:28.700
man;Polish;00:00:28.700;00:00:30.800
woman;Polish;00:00:30.800;00:00:34.800
man;Polish;00:00:32.900;00:00:43.800
woman;Polish;00:00:43.800;00:00:51.600
man;Polish;00:00:51.500;00:00:56.400
woman;Polish;00:00:56.400;00:01:04.500
non-speech;laughter;00:01:04.500;00:01:07.300
non-speech;noise;00:01:07.300;00:01:19.300
man;Polish;00:01:19.300;00:01:22.300
woman;Polish;00:01:22.300;00:01:26.900
non-speech;hum;00:01:26.900;00:01:28.800
non-speech;noise;00:01:28.800;00:01:39.800
woman;Polish;00:01:39.800;00:01:42.850
man;Polish;00:01:42.850;00:01:46.875
non-speech;noise;00:01:46.851;00:01:50.751
woman;Polish;00:01:50.751;00:01:52.951
man;Polish;00:01:52.951;00:01:56.001
non-speech;noise;00:01:55.900;00:02:09.500
man;Polish;00:02:09.500;00:02:13.450
woman;Polish;00:02:13.450;00:02:17.225
non-speech;noise;00:02:17.225;00:02:35.287
man;Polish;00:02:35.287;00:02:38.206
woman;Polish;00:02:38.206;00:02:43.196
non-speech;noise;00:02:43.000;00:02:47.200
woman;Polish;00:02:47.200;00:02:51.250
non-speech;noise;00:02:51.250;00:02:54.375
non-speech;singing;00:02:54.375;00:02:57.862
non-speech;noise;00:02:57.862;00:03:00.368
man;Polish;00:03:00.368;00:03:07.065
woman;Polish;00:03:07.065;00:03:16.566
woman;English;00:03:16.566;00:03:18.450
non-speech;hum;00:03:18.450;00:03:20.700
man;Polish;00:03:20.700;00:03:37.125
non-speech;hum;00:03:27.825;00:03:30.925
man;English;00:03:37.125;00:03:39.650
man;Polish;00:03:39.650;00:03:46.050
man;English;00:03:46.050;00:03:50.100
non-speech;hum;00:03:50.100;00:03:53.350
man;Polish;00:03:53.350;00:04:03.375
woman;Polish;00:04:03.100;00:04:05.500
man;Polish;00:04:05.500;00:04:16.850
non-speech;hum;00:04:16.900;00:04:21.000
man;Polish;00:04:21.000;00:04:31.900
non-speech;noise;00:04:31.800;00:04:38.600
woman;Polish;00:04:38.600;00:04:46.850
man;Polish;00:04:46.900;00:05:13.700
man;English;00:05:13.700;00:05:16.150
man;Polish;00:05:16.150;00:05:59.175
woman;English;00:05:59.212;00:06:02.312
man;Polish;00:06:02.312;00:06:17.212
woman;Polish;00:06:11.162;00:06:15.362
man;English;00:06:17.212;00:06:21.012
woman;Polish;00:06:21.012;00:06:26.462
man;Polish;00:06:26.312;00:06:28.712
woman;Polish;00:06:28.712;00:06:32.862
man;Polish;00:06:32.862;00:06:57.737
woman;Polish;00:06:57.600;00:07:01.800
man;Polish;00:07:01.800;00:07:10.050
woman;Polish;00:07:10.150;00:07:24.850
man;Polish;00:07:24.800;00:07:40.600
man;English;00:07:40.600;00:07:46.000
woman;Polish;00:07:46.000;00:07:52.550
man;Polish;00:07:52.550;00:08:03.825
man;English;00:08:03.900;00:08:06.300
woman;English;00:08:06.400;00:08:07.900
non-speech;laughter;00:08:07.950;00:08:13.350
man;Polish;00:08:13.350;00:08:25.700
non-speech;laughter;00:08:25.700;00:08:32.575
woman;Polish;00:08:32.675;00:08:37.275
man;Polish;00:08:37.275;00:08:44.125
woman;Polish;00:08:44.000;00:08:48.200
man;Polish;00:08:48.250;00:08:54.050
woman;Polish;00:08:52.400;00:08:59.200
man;English;00:08:59.200;00:09:02.400
non-speech;noise;00:09:02.500;00:09:07.900
woman;Polish;00:09:07.900;00:09:32.850
man;Polish;00:09:20.887;00:09:26.287
man;Polish;00:09:32.800;00:09:42.000
woman;Polish;00:09:36.050;00:09:39.650
woman;Polish;00:09:42.000;00:09:49.550
man;Polish;00:09:49.550;00:09:55.025
woman;Polish;00:09:51.900;00:10:01.700
man;Polish;00:09:59.237;00:10:08.137
woman;Polish;00:10:08.137;00:10:12.937
man;Polish;00:10:12.937;00:10:19.287
woman;Polish;00:10:19.300;00:10:34.000
non-speech;noise;00:10:34.000;00:10:37.400
woman;Polish;00:10:37.400;00:10:40.550
man;Polish;00:10:40.550;00:10:45.425
non-speech;noise;00:10:45.400;00:11:05.300
man;Polish;00:11:05.200;00:11:08.100
non-speech;hum;00:11:08.100;00:11:10.000
woman;Polish;00:11:10.000;00:11:13.600
man;Polish;00:11:13.600;00:11:18.150
woman;Polish;00:11:18.150;00:11:29.425
man;English;00:11:29.400;00:11:34.800
woman;noise;00:11:34.800;00:11:37.550
man;English;00:11:37.650;00:11:42.650
man;Polish;00:11:42.650;00:11:47.500
woman;Polish;00:11:47.500;00:11:54.325
man;Polish;00:11:54.325;00:11:57.962
woman;Polish;00:11:57.962;00:12:01.993
man;Polish;00:12:01.993;00:12:05.127
non-speech;hum;00:12:05.127;00:12:09.910
woman;Polish;00:12:09.800;00:12:23.000
man;Polish;00:12:23.000;00:12:28.550
woman;Polish;00:12:25.525;00:12:32.125
man;Polish;00:12:32.125;00:12:37.175
woman;Polish;00:12:37.175;00:12:42.000
man;Polish;00:12:42.000;00:12:48.737
woman;Polish;00:12:48.600;00:12:56.500
man;Polish;00:12:56.600;00:13:08.300
man;English;00:13:08.300;00:13:11.200
non-speech;noise;00:13:11.200;00:13:17.100
man;English;00:13:17.100;00:13:39.300
woman;Polish;00:13:39.300;00:13:43.250
man;Polish;00:13:43.250;00:13:47.125
woman;Polish;00:13:47.125;00:13:51.937
man;Polish;00:13:51.862;00:13:54.362
woman;Polish;00:13:54.362;00:13:58.162
man;Polish;00:13:58.062;00:14:01.162
woman;Polish;00:14:01.162;00:14:06.462
man;Polish;00:14:06.437;00:14:08.237
woman;Polish;00:14:08.237;00:14:09.587
man;Polish;00:14:09.450;00:14:12.850
woman;Polish;00:14:12.850;00:14:18.650
man;Polish;00:14:18.600;00:14:22.100
man;English;00:14:22.100;00:14:26.700
woman;Polish;00:14:26.700;00:14:29.250
non-speech;noise;00:14:29.250;00:14:39.825
woman;Polish;00:14:39.825;00:15:00.387
man;Polish;00:15:00.387;00:15:03.156
woman;Polish;00:15:03.156;00:15:08.821
man;Polish;00:15:08.821;00:15:12.521
woman;Polish;00:15:12.521;00:15:15.421
non-speech;noise;00:15:15.400;00:15:18.700
man;English;00:15:18.800;00:15:21.900
non-speech;noise;00:15:21.900;00:15:24.800
man;Polish;00:15:24.800;00:15:57.900
woman;Polish;00:15:57.900;00:16:04.000
man;English;00:16:04.000;00:16:08.400
man;Polish;00:16:08.400;00:16:17.350
non-speech;sigh;00:16:17.350;00:16:20.125
man;English;00:16:20.150;00:16:23.850
woman;Polish;00:16:23.800;00:16:29.500
man;Polish;00:16:27.100;00:16:55.900
woman;Polish;00:16:55.940;00:16:58.900
man;Polish;00:16:58.900;00:17:15.800
man;English;00:17:15.800;00:17:27.500
non-speech;hum;00:17:27.500;00:17:31.450
man;Polish;00:17:31.400;00:17:41.700
man;English;00:17:41.700;00:17:45.500
man;Polish;00:17:45.500;00:18:09.550
woman;Polish;00:18:09.400;00:18:16.000
man;Polish;00:18:16.000;00:18:31.650
man;English;00:18:31.675;00:18:36.775
woman;Polish;00:18:35.050;00:18:39.050
man;English;00:18:39.100;00:18:45.500
woman;Polish;00:18:45.500;00:18:53.050
man;Polish;00:18:53.050;00:18:55.425
woman;Polish;00:18:55.300;00:18:57.200
man;Polish;00:18:57.300;00:19:13.500
woman;Polish;00:19:13.500;00:19:19.050
man;English;00:19:18.900;00:19:22.200
woman;Polish;00:19:22.200;00:19:24.600
man;English;00:19:24.600;00:19:26.850
man;Polish;00:19:26.850;00:21:00.675
non-speech;hum;00:20:04.900;00:20:09.400
woman;Polish;00:21:00.600;00:21:06.500
man;Polish;00:21:06.500;00:21:11.200
non-speech;hum;00:21:11.200;00:21:14.500
man;English;00:21:14.500;00:21:19.500
man;Polish;00:21:19.500;00:21:23.050
non-speech;laughter;00:21:22.800;00:21:25.900
woman;Polish;00:21:25.900;00:21:45.700
woman;English;00:21:45.700;00:21:48.850
woman;Polish;00:21:48.850;00:22:15.125
man;Polish;00:22:05.025;00:22:07.325
man;Polish;00:22:15.125;00:22:33.425
woman;Polish;00:22:33.425;00:22:39.125
man;Polish;00:22:39.125;00:22:48.625
woman;Polish;00:22:48.625;00:22:52.625
man;Polish;00:22:52.625;00:23:00.975
woman;Polish;00:23:00.700;00:23:20.300
woman;English;00:23:20.300;00:23:22.800
woman;Polish;00:23:22.800;00:23:35.800
man;Polish;00:23:35.800;00:23:37.950
woman;Polish;00:23:37.950;00:23:40.025
man;Polish;00:23:40.025;00:23:43.337
woman;Polish;00:23:43.337;00:23:49.431
man;English;00:23:49.450;00:23:52.950
non-speech;noise;00:23:52.950;00:23:54.850
man;Polish;00:23:54.850;00:24:07.950
woman;Polish;00:24:07.950;00:24:15.650
man;Polish;00:24:15.600;00:24:28.800
man;English;00:24:28.800;00:24:32.400
man;Polish;00:24:32.400;00:24:40.250
woman;Polish;00:24:40.250;00:24:46.875
man;Polish;00:24:46.875;00:24:56.512
woman;Polish;00:24:56.400;00:25:36.200
man;English;00:25:36.200;00:25:42.550
woman;Polish;00:25:42.500;00:25:45.800
non-speech;laughter;00:25:46.000;00:25:49.100
woman;Polish;00:25:49.200;00:26:24.100
man;Polish;00:26:24.100;00:26:27.700
woman;Polish;00:26:27.700;00:26:44.950
man;Polish;00:26:44.950;00:26:55.975
woman;Polish;00:26:55.750;00:27:00.050
man;English;00:27:00.050;00:27:05.150
woman;Polish;00:27:05.150;00:27:30.850
man;Polish;00:27:30.850;00:27:33.450
woman;Polish;00:27:33.450;00:27:42.400
non-speech;noise;00:27:42.400;00:27:47.475
man;Polish;00:27:47.400;00:28:03.700
woman;Polish;00:28:03.700;00:28:11.600
man;Polish;00:28:11.675;00:28:15.875
woman;Polish;00:28:15.875;00:28:20.625
man;Polish;00:28:20.550;00:28:28.550
woman;Polish;00:28:28.550;00:28:38.800
man;Polish;00:28:38.800;00:28:54.800
man;English;00:28:54.800;00:28:57.000
non-speech;laughter;00:28:57.000;00:28:59.200
woman;Polish;00:28:59.200;00:29:39.050
non-speech;laughter;00:29:38.900;00:29:42.200
woman;Polish;00:29:42.400;00:30:08.700
man;Polish;00:30:08.700;00:30:14.600
woman;Polish;00:30:14.600;00:30:24.000
man;Polish;00:30:24.000;00:30:45.100
woman;Polish;00:30:45.100;00:31:10.400
man;Polish;00:31:10.400;00:31:23.000
woman;Polish;00:31:23.000;00:31:34.200
man;Polish;00:31:34.230;00:31:38.650
woman;Polish;00:31:38.700;00:31:46.900
man;Polish;00:31:45.050;00:31:51.250
woman;Polish;00:31:51.250;00:31:59.000
non-speech;noise;00:31:59.000;00:32:10.920
man;Polish;00:32:10.900;00:32:16.950
woman;Polish;00:32:17.000;00:32:28.700
man;Polish;00:32:28.700;00:32:34.600
woman;Polish;00:32:34.610;00:32:43.450
non-speech;noise;00:32:43.400;00:32:53.200
man;Polish;00:32:53.200;00:33:08.750
man;English;00:33:08.750;00:33:10.400
man;Polish;00:33:10.400;00:33:13.525
man;English;00:33:13.525;00:33:15.200
non-speech;laughter;00:33:15.200;00:33:16.812
woman;Polish;00:33:16.800;00:33:28.100
